dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.4,0.1,0.1,0.1,4.0,0.01,10000,20,0.6608,0.0297
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.7,-0.4,0.1,0.1,4.0,0.01,10000,20,0.677,0.0342
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],2.0,-0.9,1.0,0.1,4.0,0.01,10000,20,0.5543,0.0222
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.7,-0.3,0.1,0.1,4.0,0.01,10000,20,0.509,0.0714
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,0.5,0.1,0.1,4.0,0.01,10000,20,0.5424,0.0574
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.4,0.7,1.0,0.1,4.0,0.01,10000,20,0.981,0.0127
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.5,1.0,1.0,0.1,4.0,0.01,10000,20,0.8137,0.0477
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.5,0.5,0.1,0.1,4.0,0.01,10000,20,0.8646,0.0259
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.2,0.1,0.1,4.0,0.01,10000,20,0.6877,0.0795
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.1,0.1,1.0,0.1,4.0,0.01,10000,20,0.6693,0.0207
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,0.9,1.0,0.1,4.0,0.01,10000,20,0.7524,0.0257
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.0,-0.2,0.1,0.1,4.0,0.01,10000,20,0.7065,0.0199
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.8,-0.4,0.1,0.1,4.0,0.01,10000,20,0.6087,0.0308
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.9,0.8,1.0,0.1,4.0,0.01,10000,20,0.9284,0.038
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.1,-0.6,0.1,0.1,4.0,0.01,10000,20,0.6902,0.0266
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.1,0.1,0.1,4.0,0.01,10000,20,0.559,0.0983
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],2.0,0.4,0.1,0.1,4.0,0.01,10000,20,0.5221,0.0706
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.4,-0.4,1.0,0.1,4.0,0.01,10000,20,0.8756,0.0696
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.3,0.4,0.1,0.1,4.0,0.01,10000,20,0.6692,0.0491
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.7,0.0,1.0,0.1,4.0,0.01,10000,20,0.514,0.0275
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.8,-0.3,0.1,0.1,4.0,0.01,10000,20,0.7021,0.077
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,0.6,0.1,0.1,4.0,0.01,10000,20,0.9072,0.0129
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.2,-0.7,1.0,0.1,4.0,0.01,10000,20,0.5565,0.0273
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,0.9,0.1,0.1,4.0,0.01,10000,20,0.6816,0.0475
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.9,1.0,0.1,4.0,0.01,10000,20,0.885,0.0336
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.5,0.0,1.0,0.1,4.0,0.01,10000,20,0.5617,0.0242
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.8,0.7,1.0,0.1,4.0,0.01,10000,20,0.5408,0.0233
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.9,1.0,1.0,0.1,4.0,0.01,10000,20,0.7258,0.0382
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.3,-0.4,0.1,0.1,4.0,0.01,10000,20,0.7299,0.0924
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.3,-0.1,0.1,0.1,4.0,0.01,10000,20,0.7662,0.0614
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.9,0.9,1.0,0.1,4.0,0.01,10000,20,0.9514,0.0286
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.6,0.7,1.0,0.1,4.0,0.01,10000,20,0.5607,0.0274
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.0,0.2,1.0,0.1,4.0,0.01,10000,20,0.9314,0.0317
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.9,0.9,1.0,0.1,4.0,0.01,10000,20,0.5169,0.0243
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.8,0.2,0.1,0.1,4.0,0.01,10000,20,0.7198,0.0273
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.4,0.7,0.1,0.1,4.0,0.01,10000,20,0.8903,0.0206
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.0,0.1,1.0,0.1,4.0,0.01,10000,20,0.9792,0.0093
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.1,0.4,0.1,0.1,4.0,0.01,10000,20,0.7301,0.0524
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,0.7,0.1,0.1,4.0,0.01,10000,20,0.5725,0.0573
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.6,0.2,0.1,0.1,4.0,0.01,10000,20,0.759,0.046
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.1,1.0,1.0,0.1,4.0,0.01,10000,20,0.9809,0.0112
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.3,-0.2,1.0,0.1,4.0,0.01,10000,20,0.5705,0.0188
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.0,0.1,1.0,0.1,4.0,0.01,10000,20,0.9371,0.043
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.5,0.7,0.1,0.1,4.0,0.01,10000,20,0.7874,0.0118
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.9,0.1,0.1,4.0,0.01,10000,20,0.6591,0.0264
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.9,-0.7,0.1,0.1,4.0,0.01,10000,20,0.6753,0.0188
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.7,0.7,1.0,0.1,4.0,0.01,10000,20,0.9644,0.0246
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.9,0.2,0.1,0.1,4.0,0.01,10000,20,0.7272,0.0623
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.7,0.4,0.1,0.1,4.0,0.01,10000,20,0.7389,0.0198
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,0.8,0.1,0.1,4.0,0.01,10000,20,0.6838,0.0211
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,-0.8,1.0,0.1,4.0,0.01,10000,20,0.851,0.0938
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.3,0.4,0.1,0.1,4.0,0.01,10000,20,0.7919,0.0151
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.0,-0.3,1.0,0.1,4.0,0.01,10000,20,0.5435,0.0281
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.3,0.3,1.0,0.1,4.0,0.01,10000,20,0.6626,0.0238
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.7,-0.6,1.0,0.1,4.0,0.01,10000,20,0.8942,0.0684
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.5,-0.1,0.1,0.1,4.0,0.01,10000,20,0.7305,0.058
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.4,0.0,1.0,0.1,4.0,0.01,10000,20,0.5276,0.034
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.1,-0.5,1.0,0.1,4.0,0.01,10000,20,0.5361,0.032
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.8,0.7,1.0,0.1,4.0,0.01,10000,20,0.9407,0.0404
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.7,0.8,0.1,0.1,4.0,0.01,10000,20,0.6122,0.0219
