dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.7965,0.1304
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.8098,0.1485
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,1.0,4.0,0.01,10000,50,0.7469,0.1915
(400  200),true,euclidean,1000,0.0,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8717,0.0402
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.7,4.0,0.01,10000,50,0.7142,0.1986
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8511,0.0846
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8804,0.0451
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8068,0.0927
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.5,4.0,0.01,10000,50,0.7491,0.1657
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8265,0.0885
(400  200),true,euclidean,1000,0.0,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8478,0.0624
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,1.0,4.0,0.01,10000,50,0.7412,0.1739
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8158,0.1319
(400  200),true,euclidean,1000,0.0,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.742,0.1997
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8661,0.0458
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8105,0.1403
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.7,4.0,0.01,10000,50,0.7506,0.1404
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.7336,0.1748
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.9,4.0,0.01,10000,50,0.6901,0.2172
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.9,4.0,0.01,10000,50,0.172,0.0391
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.8001,0.1404
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8752,0.0589
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,1.0,4.0,0.01,10000,50,0.7721,0.1269
(400  200),true,euclidean,1000,0.0,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.0,4.0,0.01,10000,50,0.4804,0.0651
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8687,0.0515
(400  200),true,euclidean,1000,0.0,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.3,4.0,0.01,10000,50,0.8374,0.0582
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8138,0.1452
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.5,4.0,0.01,10000,50,0.7993,0.1534
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.812,0.155
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.5,4.0,0.01,10000,50,0.7585,0.1324
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.7089,0.2074
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.7285,0.205
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.0,4.0,0.01,10000,50,0.4538,0.056
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8723,0.0795
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.0,4.0,0.01,10000,50,0.4854,0.0612
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8457,0.0754
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.7,4.0,0.01,10000,50,0.7308,0.1672
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8704,0.0594
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8334,0.0909
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.8608,0.0673
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.7642,0.1676
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.5,4.0,0.01,10000,50,0.7933,0.1269
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8052,0.1094
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.0,4.0,0.01,10000,50,0.4982,0.0631
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.0,4.0,0.01,10000,50,0.4591,0.0595
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.1982,0.0422
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.85,0.0748
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.7809,0.1519
(400  200),true,euclidean,1000,0.0,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.7892,0.1368
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.839,0.095
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.0,4.0,0.01,10000,50,0.443,0.0591
(400  200),true,euclidean,1000,0.0,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.4,4.0,0.01,10000,50,0.8002,0.0952
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8516,0.0642
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.7066,0.1944
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.9,4.0,0.01,10000,50,0.6504,0.2114
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,1.0,4.0,0.01,10000,50,0.7317,0.1899
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,1.0,4.0,0.01,10000,50,0.1316,0.0395
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.9,4.0,0.01,10000,50,0.7338,0.1827
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.742,0.1916
(400  200),true,euclidean,1000,0.0,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.9,4.0,0.01,10000,50,0.6987,0.2191
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.9,4.0,0.01,10000,50,0.7127,0.219
(400  200),true,euclidean,1000,0.0,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.5,4.0,0.01,10000,50,0.8035,0.0902
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.6,4.0,0.01,10000,50,0.7441,0.1284
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.3,4.0,0.01,10000,50,0.8753,0.0527
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.2,4.0,0.01,10000,50,0.4646,0.0271
(400  200),true,euclidean,1000,0.0,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.8,4.0,0.01,10000,50,0.6864,0.2045
