dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,32000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,25,0.91,0.0213
(400  200),true,euclidean,32000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,25,0.7443,0.0035
(400  200),true,euclidean,250,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,25,0.7273,0.1345
(400  200),true,euclidean,250,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,25,0.4495,0.0571
(400  200),true,euclidean,32000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,25,0.7631,0.0031
(400  200),true,euclidean,32000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,25,0.9531,0.0167
(400  200),true,euclidean,250,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,25,0.5487,0.031
(400  200),true,euclidean,250,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,25,0.4569,0.0731
