dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7476,0.1025
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.01,10000,50,0.8402,0.074
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8117,0.1223
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8299,0.0648
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8354,0.0987
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.4803,0.0826
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.01,10000,50,0.8792,0.0737
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8613,0.0769
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.7693,0.0975
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8237,0.0691
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7494,0.1138
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.7959,0.0798
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7026,0.0323
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.4546,0.0078
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7475,0.1154
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.4553,0.0082
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.6093,0.1183
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.7543,0.101
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.4542,0.0069
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.7039,0.0322
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8453,0.049
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7624,0.085
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.465,0.0074
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.7204,0.0214
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8437,0.0789
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.4283,0.0805
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.8215,0.065
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.4541,0.0074
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.6587,0.1441
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.6427,0.1248
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.7841,0.1169
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.7915,0.1051
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.4539,0.0918
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.01,10000,50,0.704,0.0302
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.01,10000,50,0.8367,0.1082
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7659,0.0939
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.8226,0.0926
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.7904,0.0935
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.5957,0.1049
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.663,0.139
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.422,0.0758
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.8302,0.0663
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.6339,0.099
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.6037,0.1268
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7124,0.1546
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.01,10000,50,0.8467,0.0681
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.8176,0.0816
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.7507,0.0256
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.4336,0.0826
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8084,0.0716
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.6521,0.0801
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8503,0.0582
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.4521,0.0893
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.8326,0.0856
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.773,0.1209
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.5839,0.0866
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8048,0.1055
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.8315,0.0749
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.01,10000,50,0.8504,0.0542
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.8096,0.0895
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.4619,0.0932
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.8181,0.0686
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.8512,0.0754
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.6418,0.122
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.7884,0.0859
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.8265,0.0542
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.5757,0.1275
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8533,0.0449
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.6766,0.1211
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.4528,0.0066
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,50,0.4526,0.0074
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7124,0.0251
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7041,0.1108
(400  200),true,euclidean,1000,0.5,0.7,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.6,0.1,4.0,0.01,10000,50,0.7884,0.1066
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.01,10000,50,0.6322,0.1098
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.01,10000,50,0.8784,0.0779
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7381,0.0687
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.8794,0.0791
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7612,0.1123
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7238,0.1258
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.01,10000,50,0.513,0.078
(400  200),true,euclidean,1000,0.5,0.9,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.724,0.1419
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.6637,0.1164
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.01,10000,50,0.8529,0.0827
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.01,10000,50,0.7013,0.1051
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.5,0.1,4.0,0.01,10000,50,0.7714,0.0633
(400  200),true,euclidean,1000,0.5,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.4,0.1,4.0,0.01,10000,50,0.7758,0.061
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,50,0.7026,0.029
