dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,0.0,0.4,0.1,4.0,0.01,10000,10,0.8949,0.046
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.2,-0.4,0.0,0.1,4.0,0.01,10000,10,0.4053,0.0075
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.4,0.2,0.2,0.1,4.0,0.01,10000,10,0.8782,0.0381
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.4,-0.4,0.8,0.1,4.0,0.01,10000,10,0.8831,0.0681
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],2.0,0.8,0.6,0.1,4.0,0.01,10000,10,0.6191,0.0427
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.6,-0.8,1.0,0.1,4.0,0.01,10000,10,0.5428,0.0217
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.4,-1.0,0.0,0.1,4.0,0.01,10000,10,0.4523,0.0075
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.0,-0.8,0.0,0.1,4.0,0.01,10000,10,0.4549,0.0065
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.0,-0.6,0.0,0.1,4.0,0.01,10000,10,0.4039,0.0086
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.6,0.2,1.0,0.1,4.0,0.01,10000,10,0.9432,0.0368
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.4,0.2,0.6,0.1,4.0,0.01,10000,10,0.8498,0.0733
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.8,1.0,0.8,0.1,4.0,0.01,10000,10,0.9407,0.0308
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],2.0,1.0,0.6,0.1,4.0,0.01,10000,10,0.6187,0.0387
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],2.0,0.8,0.8,0.1,4.0,0.01,10000,10,0.5149,0.0263
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.0,0.6,0.2,0.1,4.0,0.01,10000,10,0.8965,0.0246
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.6,0.4,0.1,4.0,0.01,10000,10,0.9001,0.041
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.0,0.6,1.0,0.1,4.0,0.01,10000,10,0.9002,0.0377
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],2.0,0.4,1.0,0.1,4.0,0.01,10000,10,0.529,0.0173
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.8,0.0,0.1,4.0,0.01,10000,10,0.4624,0.0077
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.2,-0.6,0.0,0.1,4.0,0.01,10000,10,0.4542,0.0074
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.0,0.6,0.2,0.1,4.0,0.01,10000,10,0.6998,0.0952
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.4,0.0,0.8,0.1,4.0,0.01,10000,10,0.9015,0.0242
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,0.2,1.0,0.1,4.0,0.01,10000,10,0.8304,0.041
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.0,0.8,0.6,0.1,4.0,0.01,10000,10,0.9707,0.012
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.8,0.8,0.0,0.1,4.0,0.01,10000,10,0.5027,0.0025
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.8,0.6,0.8,0.1,4.0,0.01,10000,10,0.7406,0.0269
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.0,0.0,0.0,0.1,4.0,0.01,10000,10,0.5014,0.0048
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.4,-0.2,0.6,0.1,4.0,0.01,10000,10,0.9209,0.039
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.6,0.4,0.2,0.1,4.0,0.01,10000,10,0.877,0.0267
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.0,1.0,0.4,0.1,4.0,0.01,10000,10,0.9584,0.01
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,0.6,0.6,0.1,4.0,0.01,10000,10,0.6257,0.0201
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.6,-0.6,0.4,0.1,4.0,0.01,10000,10,0.8663,0.0577
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.0,0.4,0.8,0.1,4.0,0.01,10000,10,0.9679,0.0198
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.4,0.2,0.1,4.0,0.01,10000,10,0.5338,0.1399
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.0,0.0,0.6,0.1,4.0,0.01,10000,10,0.9609,0.0125
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.0,0.8,0.8,0.1,4.0,0.01,10000,10,0.9771,0.0067
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.2,1.0,0.8,0.1,4.0,0.01,10000,10,0.967,0.0209
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.2,-0.2,0.4,0.1,4.0,0.01,10000,10,0.8217,0.1156
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.4,-0.8,0.6,0.1,4.0,0.01,10000,10,0.8501,0.0469
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.6,-0.2,0.8,0.1,4.0,0.01,10000,10,0.8962,0.0424
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.4,0.2,0.4,0.1,4.0,0.01,10000,10,0.7999,0.0822
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],2.0,0.4,0.2,0.1,4.0,0.01,10000,10,0.5827,0.0243
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.8,0.6,0.4,0.1,4.0,0.01,10000,10,0.577,0.0287
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.2,1.0,0.0,0.1,4.0,0.01,10000,10,0.5475,0.007
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.8,1.0,0.1,4.0,0.01,10000,10,0.8379,0.1061
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,0.6,0.6,0.1,4.0,0.01,10000,10,0.9768,0.0122
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.8,0.2,0.8,0.1,4.0,0.01,10000,10,0.6201,0.0298
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,0.6,0.4,0.1,4.0,0.01,10000,10,0.6566,0.0723
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.6,-0.6,1.0,0.1,4.0,0.01,10000,10,0.8729,0.0513
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.8,0.0,0.0,0.1,4.0,0.01,10000,10,0.4586,0.0044
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.8,0.6,0.8,0.1,4.0,0.01,10000,10,0.7658,0.0539
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],2.0,-0.4,0.6,0.1,4.0,0.01,10000,10,0.7152,0.2514
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.6,0.2,0.4,0.1,4.0,0.01,10000,10,0.8408,0.0975
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,0.0,0.6,0.1,4.0,0.01,10000,10,0.8191,0.1146
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.8,-1.0,1.0,0.1,4.0,0.01,10000,10,0.9101,0.0315
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.2,0.6,1.0,0.1,4.0,0.01,10000,10,0.9745,0.0088
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.8,-1.0,0.6,0.1,4.0,0.01,10000,10,0.7382,0.0795
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.0,0.0,0.8,0.1,4.0,0.01,10000,10,0.8775,0.0371
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.0,0.0,1.0,0.1,4.0,0.01,10000,10,0.9589,0.0291
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.0,0.4,1.0,0.1,4.0,0.01,10000,10,0.9054,0.0397
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.8,0.4,0.2,0.1,4.0,0.01,10000,10,0.5109,0.04
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,1.0,0.6,0.1,4.0,0.01,10000,10,0.747,0.0131
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],2.0,-0.4,0.2,0.1,4.0,0.01,10000,10,0.4754,0.113
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.0,0.8,0.1,4.0,0.01,10000,10,0.8995,0.0379
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.4,0.0,0.6,0.1,4.0,0.01,10000,10,0.7919,0.0961
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-1.0,0.2,0.1,4.0,0.01,10000,10,0.6335,0.0868
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,0.8,0.4,0.1,4.0,0.01,10000,10,0.768,0.0423
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.8,-0.4,0.8,0.1,4.0,0.01,10000,10,0.7647,0.1216
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.0,0.6,0.0,0.1,4.0,0.01,10000,10,0.4599,0.0062
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,-0.4,0.4,0.1,4.0,0.01,10000,10,0.608,0.0261
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.8,0.4,1.0,0.1,4.0,0.01,10000,10,0.773,0.0479
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],2.0,0.2,0.4,0.1,4.0,0.01,10000,10,0.5684,0.0282
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,1.0,0.4,0.1,4.0,0.01,10000,10,0.7532,0.0148
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.8,-0.2,0.2,0.1,4.0,0.01,10000,10,0.4976,0.1264
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.6,0.8,0.4,0.1,4.0,0.01,10000,10,0.6084,0.021
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,0.6,0.0,0.1,4.0,0.01,10000,10,0.5475,0.0026
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.0,0.8,0.0,0.1,4.0,0.01,10000,10,0.4624,0.0073
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-1.0,0.0,0.1,4.0,0.01,10000,10,0.4055,0.0064
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,0.4,0.6,0.1,4.0,0.01,10000,10,0.6169,0.0235
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.6,-1.0,0.6,0.1,4.0,0.01,10000,10,0.574,0.0239
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.0,0.0,0.2,0.1,4.0,0.01,10000,10,0.8273,0.0613
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.8,-1.0,0.8,0.1,4.0,0.01,10000,10,0.8306,0.1147
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.4,0.8,0.6,0.1,4.0,0.01,10000,10,0.8321,0.0395
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.0,0.2,0.2,0.1,4.0,0.01,10000,10,0.8902,0.0286
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.8,1.0,1.0,0.1,4.0,0.01,10000,10,0.9586,0.0136
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.6,1.0,0.8,0.1,4.0,0.01,10000,10,0.9582,0.0159
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.4,-1.0,0.0,0.1,4.0,0.01,10000,10,0.4512,0.0058
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,1.0,0.2,0.1,4.0,0.01,10000,10,0.8244,0.0414
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],2.0,0.8,0.6,0.1,4.0,0.01,10000,10,0.6229,0.0619
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],2.0,-0.8,0.6,0.1,4.0,0.01,10000,10,0.7135,0.1727
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.0,0.8,0.0,0.1,4.0,0.01,10000,10,0.5483,0.0076
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.8,0.0,0.0,0.1,4.0,0.01,10000,10,0.4519,0.0088
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.6,-1.0,0.2,0.1,4.0,0.01,10000,10,0.5576,0.1056
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,0.8,1.0,0.1,4.0,0.01,10000,10,0.6675,0.0346
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.8,-0.8,0.6,0.1,4.0,0.01,10000,10,0.8234,0.0868
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.4,0.4,0.1,4.0,0.01,10000,10,0.7921,0.0636
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,1.0,0.8,0.1,4.0,0.01,10000,10,0.844,0.0636
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.8,-1.0,0.2,0.1,4.0,0.01,10000,10,0.4342,0.1756
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.4,0.4,1.0,0.1,4.0,0.01,10000,10,0.8543,0.0759
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.0,-0.2,0.2,0.1,4.0,0.01,10000,10,0.6631,0.0235
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],2.0,0.6,0.6,0.1,4.0,0.01,10000,10,0.6127,0.0502
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.0,-1.0,0.0,0.1,4.0,0.01,10000,10,0.4559,0.0053
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.6,1.0,1.0,0.1,4.0,0.01,10000,10,0.5632,0.022
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,0.8,0.0,0.1,4.0,0.01,10000,10,0.5442,0.0079
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.8,-1.0,0.8,0.1,4.0,0.01,10000,10,0.8413,0.0871
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,0.8,0.2,0.1,4.0,0.01,10000,10,0.7171,0.0682
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.2,-1.0,0.8,0.1,4.0,0.01,10000,10,0.8875,0.0534
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.0,0.0,0.0,0.1,4.0,0.01,10000,10,0.4475,0.0073
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.6,-0.8,1.0,0.1,4.0,0.01,10000,10,0.8807,0.0905
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.4,0.4,0.0,0.1,4.0,0.01,10000,10,0.5035,0.0045
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.6,-1.0,0.2,0.1,4.0,0.01,10000,10,0.5542,0.1116
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.8,0.4,0.6,0.1,4.0,0.01,10000,10,0.5726,0.0193
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.8,0.6,1.0,0.1,4.0,0.01,10000,10,0.7599,0.0422
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.0,-0.2,0.6,0.1,4.0,0.01,10000,10,0.9046,0.0323
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.4,-0.4,0.8,0.1,4.0,0.01,10000,10,0.853,0.0733
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],2.0,-0.8,0.0,0.1,4.0,0.01,10000,10,0.4521,0.0073
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.4,-0.4,0.0,0.1,4.0,0.01,10000,10,0.4546,0.006
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,0.4,0.0,0.1,4.0,0.01,10000,10,0.4577,0.0061
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],2.0,-1.0,0.4,0.1,4.0,0.01,10000,10,0.6264,0.1468
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.8,-0.4,0.6,0.1,4.0,0.01,10000,10,0.5498,0.0259
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.6,-0.4,1.0,0.1,4.0,0.01,10000,10,0.8661,0.076
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.6,0.6,0.1,4.0,0.01,10000,10,0.572,0.0266
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.8,-0.2,0.8,0.1,4.0,0.01,10000,10,0.766,0.0503
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.6,0.6,0.6,0.1,4.0,0.01,10000,10,0.9254,0.0229
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.6,-0.4,1.0,0.1,4.0,0.01,10000,10,0.9067,0.0537
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.2,0.0,0.2,0.1,4.0,0.01,10000,10,0.7888,0.0759
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.6,0.2,0.8,0.1,4.0,0.01,10000,10,0.8279,0.0348
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,0.0,0.8,0.1,4.0,0.01,10000,10,0.7464,0.0773
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],2.0,-1.0,0.2,0.1,4.0,0.01,10000,10,0.6189,0.0229
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.0,-0.2,0.2,0.1,4.0,0.01,10000,10,0.6629,0.1213
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.0,0.6,0.2,0.1,4.0,0.01,10000,10,0.9282,0.0218
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,-0.8,1.0,0.1,4.0,0.01,10000,10,0.9359,0.0677
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.01,10000,10,0.4574,0.0076
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.0,0.4,0.2,0.1,4.0,0.01,10000,10,0.7431,0.0686
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.8,-0.4,0.6,0.1,4.0,0.01,10000,10,0.8619,0.0857
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.2,0.8,0.4,0.1,4.0,0.01,10000,10,0.7557,0.0241
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.6,0.6,0.2,0.1,4.0,0.01,10000,10,0.6127,0.0701
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.8,0.2,0.2,0.1,4.0,0.01,10000,10,0.705,0.0874
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,-0.4,0.6,0.1,4.0,0.01,10000,10,0.724,0.1126
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.6,0.6,0.1,4.0,0.01,10000,10,0.8009,0.0796
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,1.0,0.8,0.1,4.0,0.01,10000,10,0.8852,0.0419
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,-0.4,0.2,0.1,4.0,0.01,10000,10,0.4815,0.1137
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.0,-0.2,1.0,0.1,4.0,0.01,10000,10,0.9502,0.0313
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.6,-0.6,1.0,0.1,4.0,0.01,10000,10,0.9125,0.0406
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,-0.6,1.0,0.1,4.0,0.01,10000,10,0.8944,0.055
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.0,-0.4,0.2,0.1,4.0,0.01,10000,10,0.6356,0.117
