dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.0,0.1,4.0,0.0,10000,50,0.4746,0.005
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.0,10000,50,0.2338,0.203
(400  200),true,euclidean,1000,0.5,0.3,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.2,0.1,4.0,0.0,10000,50,0.1595,0.1521
(400  200),true,euclidean,1000,0.5,0.8,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.0,10000,50,0.3614,0.2662
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.0,10000,50,0.6777,0.236
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.0,10000,50,0.322,0.3387
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.0,10000,50,0.5656,0.2322
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,1.0,0.1,4.0,0.0,10000,50,0.6105,0.0394
(400  200),true,euclidean,1000,0.5,0.5,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.1,0.1,4.0,0.0,10000,50,0.0301,0.0709
(400  200),true,euclidean,1000,0.5,0.1,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.7,0.1,4.0,0.0,10000,50,0.7062,0.2209
(400  200),true,euclidean,1000,0.5,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.9,0.1,4.0,0.0,10000,50,0.5883,0.0471
(400  200),true,euclidean,1000,0.5,0.4,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.0,10000,50,0.2246,0.2135
(400  200),true,euclidean,1000,0.5,0.6,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.0,10000,50,0.5815,0.2265
(400  200),true,euclidean,1000,0.5,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.3,0.1,4.0,0.0,10000,50,0.133,0.2113
